pet_id,date,food_amount,sleep_hours,meow_count,weight_kg,name,species,breed,gender,birth_year
pet006,2024-11-06,285,15.4,9,4.5,Sandra,dog,Siamese,female,2022
pet003,2025-03-11,252,16.3,4,4.8,Angelica,dog,Siamese,male,2020
pet004,2024-10-30,199,16.0,5,6.1,Oscar,cat,Bengal,female,2019
pet009,2025-06-04,282,13.9,1,5.3,Justin,cat,Persian,male,2015
pet001,2024-12-10,201,15.0,9,3.3,Charlene,dog,Siamese,female,2022
pet009,2025-01-03,192,14.1,0,4.7,Justin,cat,Persian,male,2015
pet015,2025-03-20,205,13.5,8,4.5,Jose,dog,Munchkin,female,2016
pet006,2024-07-26,291,13.5,10,5.9,Sandra,dog,Siamese,female,2022
pet009,2025-03-16,272,13.6,5,5.8,Justin,cat,Persian,male,2015
pet007,2024-09-15,255,14.7,2,3.9,Nicholas,dog,Persian,female,2018
pet003,2025-03-21,252,15.7,8,6.4,Angelica,dog,Siamese,male,2020
pet008,2025-03-21,295,12.3,3,6.1,Jessica,cat,British Shorthair,female,2022
pet006,2025-06-09,216,14.3,9,4.9,Sandra,dog,Siamese,female,2022
pet012,2024-09-13,285,16.6,7,4.7,Jessica,dog,Bengal,male,2019
pet011,2025-05-06,248,13.3,9,4.6,Lisa,dog,Siamese,female,2020
pet009,2025-06-12,264,12.9,4,2.6,Justin,cat,Persian,male,2015
pet018,2025-04-01,197,13.0,9,4.7,Amy,cat,Bengal,female,2016
pet011,2024-12-07,174,15.3,6,4.9,Lisa,dog,Siamese,female,2020
pet007,2025-03-08,293,16.8,2,4.0,Nicholas,dog,Persian,female,2018
pet015,2025-01-19,158,14.6,1,4.8,Jose,dog,Munchkin,female,2016
pet015,2025-02-11,216,17.3,7,3.8,Jose,dog,Munchkin,female,2016
pet018,2024-08-08,219,16.5,0,6.1,Amy,cat,Bengal,female,2016
pet003,2024-12-11,253,14.0,6,5.3,Angelica,dog,Siamese,male,2020
pet017,2025-03-12,153,17.5,10,4.3,Tracy,cat,Siamese,male,2017
pet015,2024-11-05,179,12.5,6,5.3,Jose,dog,Munchkin,female,2016
pet002,2024-07-09,203,12.1,9,6.3,Steven,cat,Munchkin,male,2022
pet013,2025-06-24,180,12.8,2,3.4,Adam,dog,British Shorthair,male,2018
pet003,2024-09-15,279,15.6,0,3.2,Angelica,dog,Siamese,male,2020
pet010,2025-06-07,262,13.8,2,5.5,Chris,dog,British Shorthair,male,2021
pet014,2025-01-14,234,12.1,4,3.5,Kent,dog,Munchkin,female,2016
pet019,2025-03-14,204,16.9,7,4.5,Mark,cat,Munchkin,female,2020
pet002,2024-08-05,280,16.7,10,5.6,Steven,cat,Munchkin,male,2022
pet007,2025-01-28,199,16.7,7,5.5,Nicholas,dog,Persian,female,2018
pet013,2024-11-01,257,15.5,0,4.0,Adam,dog,British Shorthair,male,2018
pet012,2024-12-15,265,12.6,5,2.9,Jessica,dog,Bengal,male,2019
pet002,2024-10-24,280,12.8,9,6.3,Steven,cat,Munchkin,male,2022
pet019,2025-02-06,199,16.9,10,6.2,Mark,cat,Munchkin,female,2020
pet010,2025-03-23,157,13.1,10,3.1,Chris,dog,British Shorthair,male,2021
pet005,2024-09-13,266,13.4,4,5.1,Michael,cat,Persian,female,2018
pet007,2024-11-26,288,12.6,7,6.2,Nicholas,dog,Persian,female,2018
pet019,2025-01-26,273,12.5,5,5.3,Mark,cat,Munchkin,female,2020
pet011,2025-01-11,244,12.9,3,6.5,Lisa,dog,Siamese,female,2020
pet002,2025-03-20,300,17.7,7,4.9,Steven,cat,Munchkin,male,2022
pet009,2024-11-30,175,12.2,7,3.5,Justin,cat,Persian,male,2015
pet003,2025-04-28,272,13.9,3,2.6,Angelica,dog,Siamese,male,2020
pet005,2024-07-22,269,15.3,2,3.9,Michael,cat,Persian,female,2018
pet020,2025-03-26,166,16.8,3,3.5,Veronica,cat,Munchkin,male,2022
pet002,2025-01-29,157,12.2,10,4.0,Steven,cat,Munchkin,male,2022
pet006,2024-07-26,155,13.1,8,3.3,Sandra,dog,Siamese,female,2022
pet006,2024-12-03,177,14.9,5,5.5,Sandra,dog,Siamese,female,2022
pet014,2024-11-15,186,12.6,2,4.8,Kent,dog,Munchkin,female,2016
pet001,2025-06-04,236,14.4,8,4.0,Charlene,dog,Siamese,female,2022
pet013,2025-01-07,286,15.5,4,3.8,Adam,dog,British Shorthair,male,2018
pet019,2024-11-01,253,17.5,9,6.2,Mark,cat,Munchkin,female,2020
pet001,2024-08-28,151,13.4,9,2.8,Charlene,dog,Siamese,female,2022
pet001,2025-01-12,294,13.0,6,6.3,Charlene,dog,Siamese,female,2022
pet007,2025-02-19,186,13.1,3,2.9,Nicholas,dog,Persian,female,2018
pet004,2024-10-25,209,15.7,0,2.7,Oscar,cat,Bengal,female,2019
pet002,2024-09-22,199,12.8,5,4.0,Steven,cat,Munchkin,male,2022
pet013,2025-03-06,243,13.5,1,3.3,Adam,dog,British Shorthair,male,2018
pet001,2025-04-29,206,16.8,10,4.7,Charlene,dog,Siamese,female,2022
pet004,2025-06-03,206,13.0,4,3.5,Oscar,cat,Bengal,female,2019
pet016,2024-09-10,176,16.5,10,3.3,Mark,cat,British Shorthair,male,2019
pet004,2025-04-19,170,17.5,9,4.9,Oscar,cat,Bengal,female,2019
pet010,2025-02-19,214,16.0,5,2.8,Chris,dog,British Shorthair,male,2021
pet003,2024-09-26,232,14.5,3,5.7,Angelica,dog,Siamese,male,2020
pet015,2024-11-01,276,15.1,4,5.5,Jose,dog,Munchkin,female,2016
pet020,2025-02-18,158,17.8,5,5.5,Veronica,cat,Munchkin,male,2022
pet002,2024-11-10,261,17.1,9,5.2,Steven,cat,Munchkin,male,2022
pet016,2025-05-09,153,15.3,7,4.7,Mark,cat,British Shorthair,male,2019
pet001,2024-11-28,194,16.7,3,2.5,Charlene,dog,Siamese,female,2022
pet016,2024-11-04,250,16.1,3,4.1,Mark,cat,British Shorthair,male,2019
pet011,2025-02-27,283,16.1,8,2.8,Lisa,dog,Siamese,female,2020
pet010,2024-12-16,260,16.5,7,3.6,Chris,dog,British Shorthair,male,2021
pet009,2025-04-06,153,18.0,8,5.1,Justin,cat,Persian,male,2015
pet002,2025-06-02,288,16.8,9,3.2,Steven,cat,Munchkin,male,2022
pet019,2025-03-08,156,16.6,8,6.1,Mark,cat,Munchkin,female,2020
pet003,2025-06-20,199,13.9,6,6.3,Angelica,dog,Siamese,male,2020
pet015,2025-06-26,255,14.4,8,4.9,Jose,dog,Munchkin,female,2016
pet010,2024-11-17,154,13.9,2,6.4,Chris,dog,British Shorthair,male,2021
pet001,2024-12-19,233,14.4,6,5.8,Charlene,dog,Siamese,female,2022
pet001,2024-09-26,169,15.7,9,2.9,Charlene,dog,Siamese,female,2022
pet009,2025-02-13,284,15.7,10,6.3,Justin,cat,Persian,male,2015
pet007,2025-03-15,204,14.6,6,2.7,Nicholas,dog,Persian,female,2018
pet003,2024-11-25,292,17.9,9,5.1,Angelica,dog,Siamese,male,2020
pet018,2024-07-18,212,17.7,6,4.5,Amy,cat,Bengal,female,2016
pet010,2025-01-05,289,13.6,4,3.7,Chris,dog,British Shorthair,male,2021
pet010,2025-01-11,231,14.8,9,4.8,Chris,dog,British Shorthair,male,2021
pet003,2024-08-01,184,12.6,9,4.3,Angelica,dog,Siamese,male,2020
pet011,2025-05-24,279,17.7,10,3.2,Lisa,dog,Siamese,female,2020
pet005,2025-06-10,186,12.5,6,4.8,Michael,cat,Persian,female,2018
pet005,2025-04-27,270,17.5,2,6.2,Michael,cat,Persian,female,2018
pet020,2024-07-17,166,17.1,1,4.7,Veronica,cat,Munchkin,male,2022
pet006,2024-10-04,210,15.8,10,5.1,Sandra,dog,Siamese,female,2022
pet001,2024-07-13,194,14.0,7,5.5,Charlene,dog,Siamese,female,2022
pet002,2024-08-22,228,16.1,7,6.2,Steven,cat,Munchkin,male,2022
pet011,2024-10-27,168,12.8,8,4.5,Lisa,dog,Siamese,female,2020
pet001,2025-03-13,188,15.2,8,5.8,Charlene,dog,Siamese,female,2022
pet019,2024-11-05,215,16.4,1,4.2,Mark,cat,Munchkin,female,2020
pet016,2024-07-22,210,15.5,4,4.8,Mark,cat,British Shorthair,male,2019
pet010,2024-09-28,162,17.2,2,6.0,Chris,dog,British Shorthair,male,2021
pet015,2025-03-21,193,17.2,0,6.5,Jose,dog,Munchkin,female,2016
pet001,2024-10-16,230,14.0,8,6.1,Charlene,dog,Siamese,female,2022
pet013,2025-06-24,239,17.3,1,6.0,Adam,dog,British Shorthair,male,2018
pet013,2024-12-26,192,14.0,5,5.0,Adam,dog,British Shorthair,male,2018
pet005,2025-06-07,279,15.1,4,5.5,Michael,cat,Persian,female,2018
pet004,2025-03-29,180,16.5,6,5.4,Oscar,cat,Bengal,female,2019
pet011,2024-12-23,207,16.7,1,2.9,Lisa,dog,Siamese,female,2020
pet020,2025-01-16,224,15.7,0,3.7,Veronica,cat,Munchkin,male,2022
pet014,2024-11-26,250,14.2,6,3.4,Kent,dog,Munchkin,female,2016
pet012,2024-08-22,229,16.4,5,3.8,Jessica,dog,Bengal,male,2019
pet020,2024-09-10,190,16.8,6,4.9,Veronica,cat,Munchkin,male,2022
pet008,2025-02-09,234,14.1,6,2.7,Jessica,cat,British Shorthair,female,2022
pet017,2024-07-10,237,13.9,10,6.3,Tracy,cat,Siamese,male,2017
pet011,2024-10-08,293,15.3,2,4.7,Lisa,dog,Siamese,female,2020
pet008,2024-12-26,242,15.6,1,2.7,Jessica,cat,British Shorthair,female,2022
pet005,2024-07-10,168,12.9,7,3.4,Michael,cat,Persian,female,2018
pet003,2024-09-22,253,17.4,10,6.5,Angelica,dog,Siamese,male,2020
pet010,2025-06-15,285,14.9,7,4.3,Chris,dog,British Shorthair,male,2021
pet013,2025-03-01,244,14.0,3,5.8,Adam,dog,British Shorthair,male,2018
pet006,2024-11-14,241,17.5,5,4.9,Sandra,dog,Siamese,female,2022
pet001,2024-08-10,232,14.0,7,3.4,Charlene,dog,Siamese,female,2022
pet018,2024-07-27,219,16.2,1,6.3,Amy,cat,Bengal,female,2016
pet018,2025-06-29,280,14.2,5,4.6,Amy,cat,Bengal,female,2016
pet003,2025-04-08,292,12.2,2,5.2,Angelica,dog,Siamese,male,2020
pet002,2024-07-19,213,16.2,1,6.1,Steven,cat,Munchkin,male,2022
pet012,2024-08-06,196,14.5,3,2.5,Jessica,dog,Bengal,male,2019
pet019,2025-01-27,248,13.7,5,6.3,Mark,cat,Munchkin,female,2020
pet016,2025-05-04,168,15.9,5,5.7,Mark,cat,British Shorthair,male,2019
pet018,2025-02-14,150,12.7,3,3.7,Amy,cat,Bengal,female,2016
pet001,2024-12-05,270,14.4,2,5.4,Charlene,dog,Siamese,female,2022
pet002,2025-06-29,180,14.6,6,3.4,Steven,cat,Munchkin,male,2022
pet007,2024-11-23,223,13.0,8,3.5,Nicholas,dog,Persian,female,2018
pet011,2025-01-29,300,12.7,9,3.5,Lisa,dog,Siamese,female,2020
pet013,2024-09-11,220,14.5,10,5.0,Adam,dog,British Shorthair,male,2018
pet016,2024-08-25,300,17.4,10,6.4,Mark,cat,British Shorthair,male,2019
pet003,2025-05-05,249,15.0,1,4.0,Angelica,dog,Siamese,male,2020
pet011,2024-11-02,199,18.0,6,2.8,Lisa,dog,Siamese,female,2020
pet017,2024-10-27,204,17.2,5,5.9,Tracy,cat,Siamese,male,2017
pet002,2025-06-06,239,16.5,9,3.0,Steven,cat,Munchkin,male,2022
pet008,2025-05-01,151,15.7,7,2.7,Jessica,cat,British Shorthair,female,2022
pet007,2024-07-16,207,15.7,9,5.5,Nicholas,dog,Persian,female,2018
pet007,2024-10-17,213,14.2,4,4.3,Nicholas,dog,Persian,female,2018
pet018,2025-05-25,238,15.8,4,6.3,Amy,cat,Bengal,female,2016
pet001,2024-09-19,264,13.8,8,3.4,Charlene,dog,Siamese,female,2022
pet009,2024-08-18,167,14.9,6,4.9,Justin,cat,Persian,male,2015
pet008,2024-12-27,237,16.0,6,4.5,Jessica,cat,British Shorthair,female,2022
pet006,2024-11-09,179,17.3,3,5.8,Sandra,dog,Siamese,female,2022
pet019,2025-06-02,231,16.8,1,4.4,Mark,cat,Munchkin,female,2020
pet016,2024-07-10,167,16.8,4,6.4,Mark,cat,British Shorthair,male,2019
pet013,2025-03-11,178,16.3,2,6.0,Adam,dog,British Shorthair,male,2018
pet013,2024-08-02,278,14.8,9,3.7,Adam,dog,British Shorthair,male,2018
pet016,2025-03-07,207,15.6,2,3.9,Mark,cat,British Shorthair,male,2019
pet013,2025-01-29,255,12.3,6,6.1,Adam,dog,British Shorthair,male,2018
pet020,2024-11-28,190,16.0,7,5.7,Veronica,cat,Munchkin,male,2022
pet001,2025-03-10,184,17.5,10,2.7,Charlene,dog,Siamese,female,2022
pet013,2024-12-23,205,17.6,7,4.3,Adam,dog,British Shorthair,male,2018
pet006,2024-08-21,217,17.6,6,4.0,Sandra,dog,Siamese,female,2022
pet011,2024-10-12,180,13.7,9,6.1,Lisa,dog,Siamese,female,2020
pet002,2024-08-18,173,15.7,8,6.4,Steven,cat,Munchkin,male,2022
pet016,2025-01-20,293,14.6,3,6.3,Mark,cat,British Shorthair,male,2019
pet002,2025-05-26,211,12.2,3,4.1,Steven,cat,Munchkin,male,2022
pet011,2024-07-05,295,14.3,5,6.4,Lisa,dog,Siamese,female,2020
pet009,2025-01-31,155,16.5,9,6.1,Justin,cat,Persian,male,2015
pet001,2025-03-29,256,16.6,3,4.3,Charlene,dog,Siamese,female,2022
pet008,2025-05-07,300,13.7,9,2.5,Jessica,cat,British Shorthair,female,2022
pet014,2024-09-18,231,13.9,9,4.4,Kent,dog,Munchkin,female,2016
pet001,2025-05-27,153,14.2,10,5.7,Charlene,dog,Siamese,female,2022
pet013,2025-04-21,199,17.3,3,6.0,Adam,dog,British Shorthair,male,2018
pet011,2025-02-15,250,15.3,4,2.7,Lisa,dog,Siamese,female,2020
pet001,2025-03-29,154,16.2,8,4.5,Charlene,dog,Siamese,female,2022
pet020,2024-08-27,183,14.7,7,5.7,Veronica,cat,Munchkin,male,2022
pet005,2025-04-09,187,17.0,0,6.3,Michael,cat,Persian,female,2018
pet005,2025-01-26,175,17.1,5,6.3,Michael,cat,Persian,female,2018
pet010,2024-09-23,218,15.3,1,3.1,Chris,dog,British Shorthair,male,2021
pet008,2024-11-01,281,14.5,3,5.2,Jessica,cat,British Shorthair,female,2022
pet007,2025-06-21,167,17.6,1,4.5,Nicholas,dog,Persian,female,2018
pet006,2024-12-11,297,16.4,0,3.8,Sandra,dog,Siamese,female,2022
pet007,2024-11-07,236,15.9,1,2.7,Nicholas,dog,Persian,female,2018
pet009,2025-01-25,163,15.2,1,2.5,Justin,cat,Persian,male,2015
pet011,2025-03-22,300,12.6,2,5.3,Lisa,dog,Siamese,female,2020
pet013,2025-05-03,192,12.3,1,2.7,Adam,dog,British Shorthair,male,2018
pet020,2025-02-16,213,14.0,1,2.7,Veronica,cat,Munchkin,male,2022
pet017,2025-05-11,230,17.6,8,5.8,Tracy,cat,Siamese,male,2017
pet011,2025-03-18,237,13.7,7,2.5,Lisa,dog,Siamese,female,2020
pet018,2024-11-19,259,12.6,6,3.2,Amy,cat,Bengal,female,2016
pet003,2025-03-09,257,14.9,4,5.4,Angelica,dog,Siamese,male,2020
pet013,2025-05-17,160,16.8,1,3.4,Adam,dog,British Shorthair,male,2018
pet011,2025-06-16,254,15.1,1,6.4,Lisa,dog,Siamese,female,2020
pet005,2025-07-04,212,12.0,2,6.5,Michael,cat,Persian,female,2018
pet016,2025-01-07,227,12.4,0,4.3,Mark,cat,British Shorthair,male,2019
pet008,2025-07-01,245,14.8,10,2.6,Jessica,cat,British Shorthair,female,2022
pet006,2024-09-28,235,13.5,8,5.2,Sandra,dog,Siamese,female,2022
pet012,2024-12-27,273,12.8,3,3.3,Jessica,dog,Bengal,male,2019
pet013,2024-09-28,270,12.2,9,6.3,Adam,dog,British Shorthair,male,2018
pet006,2025-05-27,272,16.7,7,6.1,Sandra,dog,Siamese,female,2022
pet014,2025-05-03,210,17.7,2,3.1,Kent,dog,Munchkin,female,2016
pet003,2025-04-12,203,12.8,0,3.0,Angelica,dog,Siamese,male,2020
pet020,2024-07-13,272,15.1,9,5.7,Veronica,cat,Munchkin,male,2022
pet014,2025-06-06,265,16.6,9,2.6,Kent,dog,Munchkin,female,2016
pet004,2025-01-12,255,13.9,5,4.0,Oscar,cat,Bengal,female,2019
pet002,2025-01-13,252,15.0,10,3.0,Steven,cat,Munchkin,male,2022
pet009,2024-10-07,265,16.3,1,3.8,Justin,cat,Persian,male,2015
pet006,2025-07-01,282,16.0,1,4.0,Sandra,dog,Siamese,female,2022
pet011,2024-10-19,212,13.6,6,4.3,Lisa,dog,Siamese,female,2020
pet016,2025-01-19,179,15.8,0,4.3,Mark,cat,British Shorthair,male,2019
pet006,2025-03-29,196,12.6,0,6.4,Sandra,dog,Siamese,female,2022
pet010,2025-03-10,291,12.6,9,4.2,Chris,dog,British Shorthair,male,2021
pet016,2025-06-21,293,13.3,6,6.3,Mark,cat,British Shorthair,male,2019
pet019,2024-08-17,271,16.8,7,2.8,Mark,cat,Munchkin,female,2020
pet018,2024-08-19,171,13.2,5,5.8,Amy,cat,Bengal,female,2016
pet002,2024-12-20,236,12.2,10,5.2,Steven,cat,Munchkin,male,2022
pet005,2025-01-05,209,16.4,7,3.2,Michael,cat,Persian,female,2018
pet002,2025-05-05,246,12.5,9,3.0,Steven,cat,Munchkin,male,2022
pet007,2025-06-23,292,14.3,8,5.3,Nicholas,dog,Persian,female,2018
pet004,2025-05-31,239,14.4,2,4.9,Oscar,cat,Bengal,female,2019
pet014,2025-07-05,279,16.3,3,6.4,Kent,dog,Munchkin,female,2016
pet008,2024-12-25,170,12.8,4,6.1,Jessica,cat,British Shorthair,female,2022
pet010,2024-10-09,159,13.5,7,3.9,Chris,dog,British Shorthair,male,2021
pet016,2025-02-28,268,15.7,0,5.7,Mark,cat,British Shorthair,male,2019
pet012,2025-02-22,275,14.0,4,4.0,Jessica,dog,Bengal,male,2019
pet020,2024-07-29,232,17.1,7,5.0,Veronica,cat,Munchkin,male,2022
pet015,2024-07-05,232,13.7,9,5.9,Jose,dog,Munchkin,female,2016
pet004,2025-03-31,197,15.9,0,3.1,Oscar,cat,Bengal,female,2019
pet018,2025-05-30,236,16.7,1,4.4,Amy,cat,Bengal,female,2016
pet017,2025-04-13,211,17.3,7,4.2,Tracy,cat,Siamese,male,2017
pet017,2025-03-02,286,17.1,4,3.4,Tracy,cat,Siamese,male,2017
pet020,2025-06-26,163,15.2,6,6.4,Veronica,cat,Munchkin,male,2022
pet002,2024-10-05,295,13.9,9,4.9,Steven,cat,Munchkin,male,2022
pet020,2025-02-01,197,17.1,7,5.2,Veronica,cat,Munchkin,male,2022
pet014,2024-10-14,243,13.3,3,3.3,Kent,dog,Munchkin,female,2016
pet017,2025-05-25,203,17.6,2,4.2,Tracy,cat,Siamese,male,2017
pet020,2025-03-04,225,12.2,2,6.0,Veronica,cat,Munchkin,male,2022
pet007,2024-08-07,267,12.6,5,2.7,Nicholas,dog,Persian,female,2018
pet013,2025-03-11,195,14.8,1,5.8,Adam,dog,British Shorthair,male,2018
pet009,2025-05-03,193,13.4,1,5.0,Justin,cat,Persian,male,2015
pet019,2024-11-30,224,14.4,8,4.9,Mark,cat,Munchkin,female,2020
pet004,2024-08-20,191,12.3,4,6.4,Oscar,cat,Bengal,female,2019
pet004,2025-06-25,293,14.4,2,4.9,Oscar,cat,Bengal,female,2019
pet015,2024-09-26,213,12.6,3,4.8,Jose,dog,Munchkin,female,2016
pet004,2024-10-14,195,14.8,4,6.3,Oscar,cat,Bengal,female,2019
pet020,2024-10-11,187,15.5,0,3.1,Veronica,cat,Munchkin,male,2022
pet013,2025-03-01,177,16.1,5,2.8,Adam,dog,British Shorthair,male,2018
pet010,2024-11-29,163,13.9,3,4.7,Chris,dog,British Shorthair,male,2021
pet007,2025-04-11,264,17.3,6,6.3,Nicholas,dog,Persian,female,2018
pet020,2025-06-16,223,13.6,10,5.1,Veronica,cat,Munchkin,male,2022
pet019,2024-12-18,245,14.7,8,3.4,Mark,cat,Munchkin,female,2020
pet016,2025-03-31,182,17.0,10,2.6,Mark,cat,British Shorthair,male,2019
pet005,2025-04-14,179,12.8,0,4.4,Michael,cat,Persian,female,2018
pet003,2025-05-11,264,13.4,3,5.9,Angelica,dog,Siamese,male,2020
pet005,2024-08-05,168,16.7,0,4.4,Michael,cat,Persian,female,2018
pet015,2024-10-17,264,14.6,5,5.6,Jose,dog,Munchkin,female,2016
pet012,2024-12-02,157,12.2,0,2.9,Jessica,dog,Bengal,male,2019
pet014,2025-06-01,230,17.0,3,3.6,Kent,dog,Munchkin,female,2016
pet005,2025-01-04,165,12.2,7,5.2,Michael,cat,Persian,female,2018
pet005,2024-08-04,277,17.9,9,3.7,Michael,cat,Persian,female,2018
pet016,2024-07-21,220,15.9,0,4.3,Mark,cat,British Shorthair,male,2019
pet013,2025-05-04,194,12.3,8,4.9,Adam,dog,British Shorthair,male,2018
pet007,2025-03-15,206,13.5,9,6.3,Nicholas,dog,Persian,female,2018
pet005,2024-11-19,208,14.5,4,3.3,Michael,cat,Persian,female,2018
pet013,2025-04-19,221,14.9,1,3.5,Adam,dog,British Shorthair,male,2018
pet014,2024-12-08,222,16.5,7,4.6,Kent,dog,Munchkin,female,2016
pet012,2025-02-01,287,13.4,8,3.7,Jessica,dog,Bengal,male,2019
pet002,2025-03-11,261,13.2,9,5.0,Steven,cat,Munchkin,male,2022
pet020,2024-10-08,157,12.2,8,4.9,Veronica,cat,Munchkin,male,2022
pet009,2024-11-17,207,13.5,7,4.9,Justin,cat,Persian,male,2015
pet012,2025-06-04,188,16.1,8,3.7,Jessica,dog,Bengal,male,2019
pet016,2024-11-09,213,14.6,2,3.5,Mark,cat,British Shorthair,male,2019
pet015,2025-02-17,247,14.2,6,2.8,Jose,dog,Munchkin,female,2016
pet009,2025-04-15,154,13.6,5,4.5,Justin,cat,Persian,male,2015
pet017,2025-03-20,275,13.1,4,6.2,Tracy,cat,Siamese,male,2017
pet003,2024-10-22,183,14.5,0,4.3,Angelica,dog,Siamese,male,2020
pet018,2024-08-04,224,14.2,1,2.9,Amy,cat,Bengal,female,2016
pet009,2024-08-18,172,12.2,8,5.8,Justin,cat,Persian,male,2015
pet008,2025-04-26,213,15.8,1,6.1,Jessica,cat,British Shorthair,female,2022
pet014,2025-04-27,214,12.9,3,4.5,Kent,dog,Munchkin,female,2016
pet015,2025-01-22,290,14.9,2,5.0,Jose,dog,Munchkin,female,2016
pet018,2024-11-07,152,13.0,5,2.9,Amy,cat,Bengal,female,2016
pet010,2025-01-06,235,13.7,0,3.4,Chris,dog,British Shorthair,male,2021
pet005,2024-09-27,174,12.1,5,5.8,Michael,cat,Persian,female,2018
pet015,2024-09-15,297,14.6,5,3.1,Jose,dog,Munchkin,female,2016
pet014,2024-12-30,221,14.7,7,2.5,Kent,dog,Munchkin,female,2016
pet012,2024-12-10,297,13.6,10,3.9,Jessica,dog,Bengal,male,2019
pet013,2025-06-08,296,15.8,9,5.6,Adam,dog,British Shorthair,male,2018
pet016,2024-10-19,237,16.3,10,4.6,Mark,cat,British Shorthair,male,2019
pet013,2024-10-20,251,14.2,7,5.6,Adam,dog,British Shorthair,male,2018
pet002,2025-02-11,156,13.5,10,5.9,Steven,cat,Munchkin,male,2022
pet002,2024-09-04,185,12.4,0,3.5,Steven,cat,Munchkin,male,2022
pet006,2024-11-19,210,13.2,8,4.4,Sandra,dog,Siamese,female,2022
pet011,2025-01-18,230,17.4,2,5.0,Lisa,dog,Siamese,female,2020
pet010,2024-12-24,185,17.3,3,6.0,Chris,dog,British Shorthair,male,2021
pet009,2025-02-24,275,14.1,2,4.4,Justin,cat,Persian,male,2015
pet016,2024-11-11,287,16.2,9,2.6,Mark,cat,British Shorthair,male,2019
pet006,2025-06-12,284,12.3,0,4.3,Sandra,dog,Siamese,female,2022
pet010,2025-04-10,210,14.9,0,3.5,Chris,dog,British Shorthair,male,2021
pet004,2025-02-15,164,12.6,2,3.0,Oscar,cat,Bengal,female,2019
pet010,2025-01-01,223,16.0,6,4.2,Chris,dog,British Shorthair,male,2021
pet003,2025-01-29,263,14.2,6,6.5,Angelica,dog,Siamese,male,2020
pet012,2025-03-31,167,16.1,1,5.6,Jessica,dog,Bengal,male,2019
pet009,2024-09-14,185,15.3,7,3.7,Justin,cat,Persian,male,2015
pet011,2024-09-21,187,17.7,9,3.1,Lisa,dog,Siamese,female,2020
pet008,2025-06-02,190,13.3,6,5.1,Jessica,cat,British Shorthair,female,2022
pet014,2024-10-30,171,17.3,10,2.5,Kent,dog,Munchkin,female,2016
pet006,2025-06-01,193,15.2,9,2.6,Sandra,dog,Siamese,female,2022
pet001,2024-08-05,184,16.2,5,3.5,Charlene,dog,Siamese,female,2022
pet015,2025-05-14,150,16.7,9,2.9,Jose,dog,Munchkin,female,2016
pet008,2024-09-15,182,13.6,5,2.6,Jessica,cat,British Shorthair,female,2022
pet005,2024-10-22,164,16.7,6,3.9,Michael,cat,Persian,female,2018
pet004,2025-06-19,215,17.7,7,3.3,Oscar,cat,Bengal,female,2019
pet014,2025-04-17,292,13.4,7,3.3,Kent,dog,Munchkin,female,2016
pet011,2024-10-28,282,12.1,7,3.3,Lisa,dog,Siamese,female,2020
pet008,2024-09-12,243,14.4,7,6.3,Jessica,cat,British Shorthair,female,2022
pet008,2024-10-26,202,14.2,2,5.6,Jessica,cat,British Shorthair,female,2022
pet013,2025-05-19,175,16.1,0,4.7,Adam,dog,British Shorthair,male,2018
pet007,2025-01-23,231,17.9,10,3.2,Nicholas,dog,Persian,female,2018
pet019,2024-11-17,210,14.9,2,5.7,Mark,cat,Munchkin,female,2020
pet007,2025-02-09,210,16.1,0,6.5,Nicholas,dog,Persian,female,2018
pet010,2025-01-12,255,15.5,0,3.7,Chris,dog,British Shorthair,male,2021
pet017,2024-09-03,216,14.7,6,2.5,Tracy,cat,Siamese,male,2017
pet017,2025-02-28,279,13.6,7,5.0,Tracy,cat,Siamese,male,2017
pet018,2024-08-10,273,14.8,9,3.5,Amy,cat,Bengal,female,2016
pet020,2024-10-04,232,14.7,0,4.2,Veronica,cat,Munchkin,male,2022
pet016,2025-03-06,266,17.7,5,3.1,Mark,cat,British Shorthair,male,2019
pet014,2024-10-15,175,12.8,3,3.2,Kent,dog,Munchkin,female,2016
pet007,2025-01-23,294,16.9,7,4.5,Nicholas,dog,Persian,female,2018
pet013,2025-04-25,270,16.6,6,4.2,Adam,dog,British Shorthair,male,2018
pet011,2024-10-25,174,15.1,2,4.5,Lisa,dog,Siamese,female,2020
pet011,2025-02-19,252,12.8,4,3.0,Lisa,dog,Siamese,female,2020
pet012,2025-02-11,243,13.3,0,5.8,Jessica,dog,Bengal,male,2019
pet003,2024-12-04,151,16.5,7,6.2,Angelica,dog,Siamese,male,2020
pet002,2025-05-11,277,17.6,1,6.3,Steven,cat,Munchkin,male,2022
pet009,2025-06-03,151,13.8,0,4.8,Justin,cat,Persian,male,2015
pet008,2025-01-18,151,17.7,7,4.1,Jessica,cat,British Shorthair,female,2022
pet006,2024-12-12,183,15.2,9,5.7,Sandra,dog,Siamese,female,2022
pet013,2025-03-01,243,16.7,2,4.1,Adam,dog,British Shorthair,male,2018
pet020,2024-11-29,279,13.5,2,4.3,Veronica,cat,Munchkin,male,2022
pet016,2024-08-23,202,12.6,4,4.4,Mark,cat,British Shorthair,male,2019
pet008,2025-05-19,259,12.2,9,4.4,Jessica,cat,British Shorthair,female,2022
pet008,2025-02-20,208,12.9,6,4.1,Jessica,cat,British Shorthair,female,2022
